btrfs_item_size_nr_fndecl_572_fns btrfs_item_size_nr fndecl 0 572 NULL
cfi_read_pri_fndecl_573_fns cfi_read_pri fndecl 3 573 NULL
paging64_init_context_common_fndecl_577_fns paging64_init_context_common fndecl 3 577 NULL
drm_property_create_bitmask_fndecl_591_fns drm_property_create_bitmask fndecl 6 591 NULL
log_mc_entry_sz_mlx4_init_hca_param_595_fns log_mc_entry_sz mlx4_init_hca_param 0 595 NULL
getxattr_fndecl_605_fns getxattr fndecl 4 605 NULL nohasharray
pvr2_v4l2_ioctl_fndecl_605_fns pvr2_v4l2_ioctl fndecl 2 605 &getxattr_fndecl_605_fns
ftrace_size_ramoops_context_610_fns ftrace_size ramoops_context 0 610 NULL
ixgbe_alloc_q_vector_fndecl_612_fns ixgbe_alloc_q_vector fndecl 4-6 612 NULL
smk_user_access_fndecl_619_fns smk_user_access fndecl 3 619 NULL
nvme_trans_log_supp_pages_fndecl_625_fns nvme_trans_log_supp_pages fndecl 3 625 NULL
xenbus_file_read_fndecl_632_fns xenbus_file_read fndecl 3 632 NULL
b43_debugfs_read_fndecl_634_fns b43_debugfs_read fndecl 3 634 NULL
hfi1_make_grh_fndecl_636_fns hfi1_make_grh fndecl 0 636 NULL
ocrdma_get_pbl_info_fndecl_644_fns ocrdma_get_pbl_info fndecl 3 644 NULL
nchannels_fs_dev_659_fns nchannels fs_dev 0 659 NULL
evdev_do_ioctl_fndecl_664_fns evdev_do_ioctl fndecl 2 664 NULL
lbs_highsnr_write_fndecl_671_fns lbs_highsnr_write fndecl 3 671 NULL
ttm_page_pool_free_fndecl_693_fns ttm_page_pool_free fndecl 2 693 NULL
size_pstore_private_696_fns size pstore_private 0 696 NULL nohasharray
read_file_spec_scan_ctl_fndecl_696_fns read_file_spec_scan_ctl fndecl 3 696 &size_pstore_private_696_fns
dut_mode_read_fndecl_698_fns dut_mode_read fndecl 3 698 NULL
request_key_with_auxdata_fndecl_720_fns request_key_with_auxdata fndecl 4 720 NULL
xfs_buf_get_map_fndecl_729_fns xfs_buf_get_map fndecl 3 729 NULL
sdp1length__SpiCfgData_813_fns sdp1length _SpiCfgData 0 813 NULL
request_key_auth_read_fndecl_830_fns request_key_auth_read fndecl 3 830 NULL
pipeline_post_proc_swi_read_fndecl_831_fns pipeline_post_proc_swi_read fndecl 3 831 NULL
_picolcd_flash_write_fndecl_853_fns _picolcd_flash_write fndecl 4 853 NULL
irnet_ctrl_write_fndecl_856_fns irnet_ctrl_write fndecl 3 856 NULL
dvb_register_media_device_fndecl_878_fns dvb_register_media_device fndecl 4 878 NULL
field_count_audit_rule_data_886_fns field_count audit_rule_data 0 886 NULL
octeon_read_device_mem64_fndecl_892_fns octeon_read_device_mem64 fndecl 0 892 NULL
tcpprobe_sprint_fndecl_909_fns tcpprobe_sprint fndecl 0 909 NULL
max_reply_bytes_mpt3_ioctl_command_918_fns max_reply_bytes mpt3_ioctl_command 0 918 NULL
vmsplice_to_pipe_fndecl_937_fns vmsplice_to_pipe fndecl 3 937 NULL
icmp_len_batadv_socket_packet_944_fns icmp_len batadv_socket_packet 0 944 NULL
pcpu_embed_first_chunk_fndecl_947_fns pcpu_embed_first_chunk fndecl 1-2-3 947 NULL
sel_read_bool_fndecl_959_fns sel_read_bool fndecl 3 959 NULL
compat_sys_preadv64_fndecl_968_fns compat_sys_preadv64 fndecl 3 968 NULL
em28xx_alloc_urbs_fndecl_983_fns em28xx_alloc_urbs fndecl 4 983 NULL
ath6kl_add_bss_if_needed_fndecl_1006_fns ath6kl_add_bss_if_needed fndecl 6 1006 NULL
__dm_get_module_param_fndecl_1008_fns __dm_get_module_param fndecl 2-3 1008 NULL
s_last_cno_nilfs_super_block_1016_fns s_last_cno nilfs_super_block 0 1016 NULL
invalid_tid_idx_hfi1_filedata_1040_fns invalid_tid_idx hfi1_filedata 0 1040 NULL
rocker_dma_test_offset_fndecl_1055_fns rocker_dma_test_offset fndecl 3 1055 NULL
line__mgslpc_info_1070_fns line _mgslpc_info 0 1070 NULL
b_cnt_mon_reader_bin_1106_fns b_cnt mon_reader_bin 0 1106 NULL
create_attr_set_fndecl_1118_fns create_attr_set fndecl 1 1118 NULL
mdc800_device_read_fndecl_1123_fns mdc800_device_read fndecl 3 1123 NULL
ion_handle_test_kernel_fndecl_1127_fns ion_handle_test_kernel fndecl 3-4 1127 NULL
xstateregs_set_fndecl_1159_fns xstateregs_set fndecl 4 1159 NULL
nfs4_acl_bytes_fndecl_1168_fns nfs4_acl_bytes fndecl 0-1 1168 NULL
vme_get_size_fndecl_1191_fns vme_get_size fndecl 0 1191 NULL
tx_frag_key_not_found_read_fndecl_1192_fns tx_frag_key_not_found_read fndecl 3 1192 NULL
pcpu_mem_zalloc_fndecl_1207_fns pcpu_mem_zalloc fndecl 1 1207 NULL
gtp_hashtable_new_fndecl_1236_fns gtp_hashtable_new fndecl 2 1236 NULL
remote_settings_file_write_fndecl_1240_fns remote_settings_file_write fndecl 3 1240 NULL
cifs_local_to_utf16_bytes_fndecl_1250_fns cifs_local_to_utf16_bytes fndecl 0 1250 NULL
max_vports_lpfc_hba_1253_fns max_vports lpfc_hba 0 1253 NULL
num_slaves_mlx4_dev_1258_fns num_slaves mlx4_dev 0 1258 NULL
viafb_dvp0_proc_write_fndecl_1276_fns viafb_dvp0_proc_write fndecl 3 1276 NULL
agp_alloc_page_array_fndecl_1289_fns agp_alloc_page_array fndecl 1 1289 NULL
vd_cbr_au_count_gru_vma_data_1314_fns vd_cbr_au_count gru_vma_data 0 1314 NULL
ccp_set_dm_area_fndecl_1351_fns ccp_set_dm_area fndecl 4 1351 NULL
cfs_expr_list_values_fndecl_1371_fns cfs_expr_list_values fndecl 0 1371 NULL
sctp_setsockopt_connectx_old_fndecl_1396_fns sctp_setsockopt_connectx_old fndecl 3 1396 NULL
wl1271_rx_filter_get_fields_size_fndecl_1405_fns wl1271_rx_filter_get_fields_size fndecl 0 1405 NULL
call_netdevice_notifiers_fndecl_1411_fns call_netdevice_notifiers fndecl 0 1411 NULL
num_rx_bds_bcmgenet_priv_1412_fns num_rx_bds bcmgenet_priv 0 1412 NULL
qlcnic_83xx_sysfs_flash_write_handler_fndecl_1419_fns qlcnic_83xx_sysfs_flash_write_handler fndecl 6 1419 NULL
reg_umr_fndecl_1421_fns reg_umr fndecl 5 1421 NULL
pt_cap_get_fndecl_1430_fns pt_cap_get fndecl 0 1430 NULL
idma64_alloc_desc_fndecl_1433_fns idma64_alloc_desc fndecl 1 1433 NULL
nr_cpusets_fndecl_1442_fns nr_cpusets fndecl 0 1442 NULL
memcg_update_list_lru_node_fndecl_1454_fns memcg_update_list_lru_node fndecl 3 1454 NULL
sys_ppoll_fndecl_1459_fns sys_ppoll fndecl 2 1459 NULL
iio_debugfs_write_reg_fndecl_1477_fns iio_debugfs_write_reg fndecl 3 1477 NULL
cx18_copy_buf_to_user_fndecl_1500_fns cx18_copy_buf_to_user fndecl 4 1500 NULL
qlcnic_sriov_init_fndecl_1529_fns qlcnic_sriov_init fndecl 2 1529 NULL
i2cdev_write_fndecl_1565_fns i2cdev_write fndecl 3 1565 NULL
libcfs_kvzalloc_fndecl_1568_fns libcfs_kvzalloc fndecl 1 1568 NULL
page_readlink_fndecl_1569_fns page_readlink fndecl 3 1569 NULL
error_error_frame_non_ctrl_read_fndecl_1589_fns error_error_frame_non_ctrl_read fndecl 3 1589 NULL
size_icp_qat_uof_batch_init_1600_fns size icp_qat_uof_batch_init 0 1600 NULL
skl_get_module_param_size_fndecl_1615_fns skl_get_module_param_size fndecl 0 1615 NULL
copied_rpc_pipe_msg_1658_fns copied rpc_pipe_msg 0 1658 NULL
hidraw_send_report_fndecl_1674_fns hidraw_send_report fndecl 3 1674 NULL
gb_hid_alloc_buffers_fndecl_1705_fns gb_hid_alloc_buffers fndecl 2 1705 NULL
linear_conf_fndecl_1710_fns linear_conf fndecl 2 1710 NULL
aead_edesc_alloc_fndecl_1730_fns aead_edesc_alloc fndecl 2 1730 NULL
devm_iio_device_alloc_fndecl_1732_fns devm_iio_device_alloc fndecl 2 1732 NULL
skl_set_module_params_fndecl_1736_fns skl_set_module_params fndecl 3 1736 NULL
compat_filldir_fndecl_1746_fns compat_filldir fndecl 3 1746 NULL
it_context_mask_fw_ohci_1753_fns it_context_mask fw_ohci 0 1753 NULL
ima_show_measurements_count_fndecl_1763_fns ima_show_measurements_count fndecl 3 1763 NULL
libcfs_kkuc_group_add_fndecl_1809_fns libcfs_kkuc_group_add fndecl 5 1809 NULL
num_vectors_e1000_adapter_1827_fns num_vectors e1000_adapter 0 1827 NULL
__add_prelim_ref_fndecl_1828_fns __add_prelim_ref fndecl 2 1828 NULL
ntfs_ucstonls_fndecl_1834_fns ntfs_ucstonls fndecl 3-5 1834 NULL
kvm_mmu_gva_to_gpa_write_fndecl_1840_fns kvm_mmu_gva_to_gpa_write fndecl 0 1840 NULL
vm_map_ram_fndecl_1845_fns vm_map_ram fndecl 2 1845 NULL
device_slot_1847_fns device slot 0 1847 NULL
isr_tx_procs_read_fndecl_1855_fns isr_tx_procs_read fndecl 3 1855 NULL
drm_mode_create_tv_properties_fndecl_1857_fns drm_mode_create_tv_properties fndecl 2 1857 NULL
da9150_write_qif_fndecl_1872_fns da9150_write_qif fndecl 3 1872 NULL
bset_tree_bytes_fndecl_1876_fns bset_tree_bytes fndecl 0 1876 NULL
mwl8k_cmd_set_beacon_fndecl_1877_fns mwl8k_cmd_set_beacon fndecl 4 1877 NULL
read_file_ani_fndecl_1898_fns read_file_ani fndecl 3 1898 NULL
qed_rdma_bmap_alloc_fndecl_1913_fns qed_rdma_bmap_alloc fndecl 3 1913 NULL
mpi_alloc_limb_space_fndecl_1925_fns mpi_alloc_limb_space fndecl 1 1925 NULL
sd_init_fndecl_1946_fns sd_init fndecl 0 1946 NULL
gss_pipe_downcall_fndecl_1949_fns gss_pipe_downcall fndecl 3 1949 NULL
mcryptd_alloc_instance_fndecl_1958_fns mcryptd_alloc_instance fndecl 2-3 1958 NULL
__kmalloc_fndecl_1964_fns __kmalloc fndecl 1 1964 NULL
tty_buffer_request_room_fndecl_1967_fns tty_buffer_request_room fndecl 2 1967 NULL
response_length_mlx5_ib_create_rwq_ind_tbl_resp_1977_fns response_length mlx5_ib_create_rwq_ind_tbl_resp 0 1977 NULL
alauda_read_block_fndecl_2008_fns alauda_read_block fndecl 4 2008 NULL
xlog_recovery_process_trans_fndecl_2013_fns xlog_recovery_process_trans fndecl 4 2013 NULL
diva_get_trace_filter_fndecl_2021_fns diva_get_trace_filter fndecl 0 2021 NULL
kmalloc_order_trace_fndecl_2063_fns kmalloc_order_trace fndecl 1 2063 NULL
dvb_generic_ioctl_fndecl_2081_fns dvb_generic_ioctl fndecl 2 2081 NULL
min_odd_fndecl_2105_fns min_odd fndecl 0-1-2 2105 NULL
qsfp1_debugfs_read_fndecl_2107_fns qsfp1_debugfs_read fndecl 3 2107 NULL
oom_adj_read_fndecl_2116_fns oom_adj_read fndecl 3 2116 NULL
lmv_mds_md_stripe_count_get_fndecl_2118_fns lmv_mds_md_stripe_count_get fndecl 0 2118 NULL
gen_unique_name_fndecl_2127_fns gen_unique_name fndecl 0 2127 NULL
synic_set_msr_fndecl_2149_fns synic_set_msr fndecl 3 2149 NULL
__kfifo_dma_out_prepare_fndecl_2165_fns __kfifo_dma_out_prepare fndecl 4 2165 NULL
qsfp_1_read_fndecl_2184_fns qsfp_1_read fndecl 3 2184 NULL
ldlm_lock_create_fndecl_2195_fns ldlm_lock_create fndecl 7 2195 NULL
SYSC_prctl_fndecl_2255_fns SYSC_prctl fndecl 4 2255 NULL
compat_rw_copy_check_uvector_fndecl_2274_fns compat_rw_copy_check_uvector fndecl 3 2274 NULL nohasharray
rxpipe_descr_host_int_trig_rx_data_read_fndecl_2274_fns rxpipe_descr_host_int_trig_rx_data_read fndecl 3 2274 &compat_rw_copy_check_uvector_fndecl_2274_fns
read_pointer_st_buffer_2314_fns read_pointer st_buffer 0 2314 NULL
mmc_alloc_sg_fndecl_2323_fns mmc_alloc_sg fndecl 1 2323 NULL
size_debugfs_blob_wrapper_2338_fns size debugfs_blob_wrapper 0 2338 NULL
rx_rx_beacon_early_term_read_fndecl_2340_fns rx_rx_beacon_early_term_read fndecl 3 2340 NULL
fat_ioctl_filldir_fndecl_2360_fns fat_ioctl_filldir fndecl 3 2360 NULL
rspq_size_qset_params_2417_fns rspq_size qset_params 0 2417 NULL
smtcfb_write_fndecl_2433_fns smtcfb_write fndecl 3 2433 NULL nohasharray
qedr_alloc_mr_fndecl_2433_fns qedr_alloc_mr fndecl 3 2433 &smtcfb_write_fndecl_2433_fns
tomoyo_read_control_fndecl_2465_fns tomoyo_read_control fndecl 3 2465 NULL
regmap_register_patch_fndecl_2466_fns regmap_register_patch fndecl 3 2466 NULL
proc_maps_open_fndecl_2468_fns proc_maps_open fndecl 4 2468 NULL nohasharray
rtllib_alloc_txb_fndecl_2468_fns rtllib_alloc_txb fndecl 1 2468 &proc_maps_open_fndecl_2468_fns
evdev_ioctl_handler_fndecl_2522_fns evdev_ioctl_handler fndecl 2 2522 NULL
lprocfs_wr_import_fndecl_2547_fns lprocfs_wr_import fndecl 3 2547 NULL
__kmem_cache_alias_fndecl_2551_fns __kmem_cache_alias fndecl 3 2551 NULL
dma_maxpq_fndecl_2555_fns dma_maxpq fndecl 0 2555 NULL
__tun_chr_ioctl_fndecl_2575_fns __tun_chr_ioctl fndecl 4 2575 NULL
of_phandle_iterator_init_fndecl_2614_fns of_phandle_iterator_init fndecl 0 2614 NULL
crc_size_vardecl_pm_check_c_2624_fns crc_size vardecl_pm-check.c 0 2624 NULL
alloc_large_system_hash_fndecl_2660_fns alloc_large_system_hash fndecl 2 2660 NULL
evdev_ioctl_fndecl_2672_fns evdev_ioctl fndecl 2 2672 NULL
queue_reply_fndecl_2691_fns queue_reply fndecl 3 2691 NULL
aic_common_of_init_fndecl_2752_fns aic_common_of_init fndecl 4 2752 NULL
cache_write_procfs_fndecl_2760_fns cache_write_procfs fndecl 3 2760 NULL
qib_user_sdma_alloc_header_fndecl_2761_fns qib_user_sdma_alloc_header fndecl 2 2761 NULL
ieee80211_alloc_hw_nm_fndecl_2774_fns ieee80211_alloc_hw_nm fndecl 1 2774 NULL
max_qid_nvmet_subsys_2781_fns max_qid nvmet_subsys 0 2781 NULL
_sp2d_min_pg_fndecl_2819_fns _sp2d_min_pg fndecl 0 2819 NULL
btrfs_get_16_fndecl_2836_fns btrfs_get_16 fndecl 0 2836 NULL
zd_usb_read_fw_fndecl_2866_fns zd_usb_read_fw fndecl 4 2866 NULL
spdif_set_sample_rate_fndecl_2892_fns spdif_set_sample_rate fndecl 2 2892 NULL
prl_count_ip_tunnel_2900_fns prl_count ip_tunnel 0 2900 NULL
snd_hdac_acomp_get_eld_fndecl_2924_fns snd_hdac_acomp_get_eld fndecl 0 2924 NULL
origin_write_extent_fndecl_2983_fns origin_write_extent fndecl 2 2983 NULL
do_sync_mmap_readahead_fndecl_3008_fns do_sync_mmap_readahead fndecl 4 3008 NULL
id_rio_mport_3010_fns id rio_mport 0 3010 NULL
bpw_len_pch_spi_data_3026_fns bpw_len pch_spi_data 0 3026 NULL
fat_compat_ioctl_filldir_fndecl_3037_fns fat_compat_ioctl_filldir fndecl 3 3037 NULL
add_res_tree_fndecl_3044_fns add_res_tree fndecl 7 3044 NULL
compat_process_vm_rw_fndecl_3069_fns compat_process_vm_rw fndecl 5-3 3069 NULL
npages_mthca_db_table_3090_fns npages mthca_db_table 0 3090 NULL nohasharray
ad7280_write_fndecl_3090_fns ad7280_write fndecl 0 3090 &npages_mthca_db_table_3090_fns
fb_prepare_logo_fndecl_3092_fns fb_prepare_logo fndecl 0 3092 NULL
loopstart_soundfont_sample_info_3093_fns loopstart soundfont_sample_info 0 3093 NULL
rx_pkt_map_sz_tg3_3106_fns rx_pkt_map_sz tg3 0 3106 NULL
mt76_init_sband_fndecl_3112_fns mt76_init_sband fndecl 6 3112 NULL
compat_filldir64_fndecl_3119_fns compat_filldir64 fndecl 3 3119 NULL
ds9490r_write_block_fndecl_3142_fns ds9490r_write_block fndecl 3 3142 NULL
sys_sendto_fndecl_3162_fns sys_sendto fndecl 6 3162 NULL
fill_elf_header_fndecl_3182_fns fill_elf_header fndecl 2 3182 NULL
wl1271_format_buffer_fndecl_3185_fns wl1271_format_buffer fndecl 2 3185 NULL
uvc_alloc_entity_fndecl_3191_fns uvc_alloc_entity fndecl 4 3191 NULL
nvme_trans_supported_vpd_pages_fndecl_3196_fns nvme_trans_supported_vpd_pages fndecl 4 3196 NULL
p9_tag_alloc_fndecl_3198_fns p9_tag_alloc fndecl 3 3198 NULL
import_iovec_fndecl_3201_fns import_iovec fndecl 3 3201 NULL
cfs_cpt_table_create_fndecl_3207_fns cfs_cpt_table_create fndecl 1 3207 NULL
nportcntrs_hfi1_devdata_3218_fns nportcntrs hfi1_devdata 0 3218 NULL
command_setexposure_fndecl_3231_fns command_setexposure fndecl 0 3231 NULL
lbs_rdbbp_write_fndecl_3237_fns lbs_rdbbp_write fndecl 3 3237 NULL
inlen_ib_udata_3242_fns inlen ib_udata 0 3242 NULL nohasharray
expect_class_max_nf_conntrack_helper_3242_fns expect_class_max nf_conntrack_helper 0 3242 &inlen_ib_udata_3242_fns
rx_buf_size_bnxt_3254_fns rx_buf_size bnxt 0 3254 NULL
vfio_msi_enable_fndecl_3257_fns vfio_msi_enable fndecl 2 3257 NULL
compat_sys_readv_fndecl_3260_fns compat_sys_readv fndecl 3 3260 NULL
rx_rx_phy_hdr_read_fndecl_3269_fns rx_rx_phy_hdr_read fndecl 3 3269 NULL
rsxx_cram_read_fndecl_3278_fns rsxx_cram_read fndecl 3 3278 NULL
htable_bits_fndecl_3286_fns htable_bits fndecl 0 3286 NULL
alg_setsockopt_fndecl_3306_fns alg_setsockopt fndecl 5 3306 NULL
snd_rme9652_playback_copy_fndecl_3321_fns snd_rme9652_playback_copy fndecl 5 3321 NULL
length_ima_digest_data_3329_fns length ima_digest_data 0 3329 NULL
hidraw_report_event_fndecl_3332_fns hidraw_report_event fndecl 3 3332 NULL
add_desc_fndecl_3339_fns add_desc fndecl 3 3339 NULL
memcg_update_list_lru_fndecl_3349_fns memcg_update_list_lru fndecl 3 3349 NULL
fast_user_write_fndecl_3357_fns fast_user_write fndecl 5 3357 NULL
amd_create_gatt_pages_fndecl_3370_fns amd_create_gatt_pages fndecl 1 3370 NULL
num_paths_rdma_route_3407_fns num_paths rdma_route 0 3407 NULL
scsi_report_opcode_fndecl_3412_fns scsi_report_opcode fndecl 3 3412 NULL
udf_getblk_fndecl_3436_fns udf_getblk fndecl 2 3436 NULL
command_setcolourbalance_fndecl_3441_fns command_setcolourbalance fndecl 0 3441 NULL
copy_arg_to_user_fndecl_3464_fns copy_arg_to_user fndecl 3 3464 NULL
stm32_dma_prep_dma_cyclic_fndecl_3466_fns stm32_dma_prep_dma_cyclic fndecl 4-3 3466 NULL
qib_qsfp_write_fndecl_3477_fns qib_qsfp_write fndecl 2-4-0 3477 NULL
rx_buf_size__mgslpc_info_3490_fns rx_buf_size _mgslpc_info 0 3490 NULL
kfifo_copy_to_user_fndecl_3509_fns kfifo_copy_to_user fndecl 3-4 3509 NULL
fifo_size_qcom_smd_channel_3531_fns fifo_size qcom_smd_channel 0 3531 NULL
snd_hdsp_playback_copy_fndecl_3543_fns snd_hdsp_playback_copy fndecl 5 3543 NULL
dvb_dmxdev_buffer_read_fndecl_3545_fns dvb_dmxdev_buffer_read fndecl 4 3545 NULL
security_context_to_sid_force_fndecl_3559_fns security_context_to_sid_force fndecl 2 3559 NULL
_snd_pcm_new_fndecl_3575_fns _snd_pcm_new fndecl 4-5 3575 NULL
len_capiloaddatapart_3577_fns len capiloaddatapart 0 3577 NULL
pcpu_page_first_chunk_fndecl_3579_fns pcpu_page_first_chunk fndecl 1 3579 NULL
asq_buf_size_i40e_adminq_info_3582_fns asq_buf_size i40e_adminq_info 0 3582 NULL
bcm2835_dma_prep_dma_cyclic_fndecl_3588_fns bcm2835_dma_prep_dma_cyclic fndecl 4-3 3588 NULL
net_rx_queue_update_kobjects_fndecl_3617_fns net_rx_queue_update_kobjects fndecl 0 3617 NULL
do_msg_fill_fndecl_3624_fns do_msg_fill fndecl 3 3624 NULL
add_res_range_fndecl_3629_fns add_res_range fndecl 4 3629 NULL
cfg80211_inform_bss_frame_data_fndecl_3632_fns cfg80211_inform_bss_frame_data fndecl 4 3632 NULL
count_phm_clock_voltage_dependency_table_3642_fns count phm_clock_voltage_dependency_table 0 3642 NULL
c_plan_ahead_disk_conf_3660_fns c_plan_ahead disk_conf 0 3660 NULL
pcpu_chunk_struct_size_vardecl_percpu_c_3673_fns pcpu_chunk_struct_size vardecl_percpu.c 0 3673 NULL
alloc_orinocodev_fndecl_3688_fns alloc_orinocodev fndecl 1 3688 NULL
read_file_bool_bmps_fndecl_3699_fns read_file_bool_bmps fndecl 3 3699 NULL
srp_max_rsp_size_srpt_port_attrib_3700_fns srp_max_rsp_size srpt_port_attrib 0 3700 NULL
allocate_cmdlines_buffer_fndecl_3704_fns allocate_cmdlines_buffer fndecl 1 3704 NULL
ip_getsockopt_fndecl_3711_fns ip_getsockopt fndecl 0 3711 NULL
diva_get_driver_dbg_mask_fndecl_3716_fns diva_get_driver_dbg_mask fndecl 0 3716 NULL
SYSC_rt_sigpending_fndecl_3728_fns SYSC_rt_sigpending fndecl 2 3728 NULL
split_leaf_fndecl_3729_fns split_leaf fndecl 0 3729 NULL
video_ioctl2_fndecl_3735_fns video_ioctl2 fndecl 2 3735 NULL
insert_ptr_fndecl_3737_fns insert_ptr fndecl 6 3737 NULL
intel_th_msc_read_fndecl_3740_fns intel_th_msc_read fndecl 3 3740 NULL
entries_p54_cal_database_3741_fns entries p54_cal_database 0 3741 NULL
error_null_frame_tx_start_read_fndecl_3750_fns error_null_frame_tx_start_read fndecl 3 3750 NULL
nvme_set_features_fndecl_3762_fns nvme_set_features fndecl 5 3762 NULL
tblsize_snd_sg_buf_3776_fns tblsize snd_sg_buf 0 3776 NULL
next_fn_fndecl_3785_fns next_fn fndecl 0-3 3785 NULL
buflen_audit_krule_3796_fns buflen audit_krule 0 3796 NULL
ch_list_len_scan_attr_3809_fns ch_list_len scan_attr 0 3809 NULL nohasharray
nextLineNumber_vardecl_rocket_c_3809_fns nextLineNumber vardecl_rocket.c 0 3809 &ch_list_len_scan_attr_3809_fns
max_io_slots_pqi_ctrl_info_3817_fns max_io_slots pqi_ctrl_info 0 3817 NULL
force_bredr_smp_write_fndecl_3821_fns force_bredr_smp_write fndecl 3 3821 NULL
qib_verbs_send_fndecl_3860_fns qib_verbs_send fndecl 3-5 3860 NULL
minlen_fstrim_range_3870_fns minlen fstrim_range 0 3870 NULL
lbs_threshold_read_fndecl_3877_fns lbs_threshold_read fndecl 5 3877 NULL
console_size_ramoops_context_3884_fns console_size ramoops_context 0 3884 NULL
s_num_blocks_omfs_sb_info_3888_fns s_num_blocks omfs_sb_info 0 3888 NULL
btrfs_inode_ref_name_len_fndecl_3891_fns btrfs_inode_ref_name_len fndecl 0 3891 NULL
rx_defrag_tkip_called_read_fndecl_3892_fns rx_defrag_tkip_called_read fndecl 3 3892 NULL
event_calibration_read_fndecl_3912_fns event_calibration_read fndecl 3 3912 NULL
proc_fault_inject_write_fndecl_3921_fns proc_fault_inject_write fndecl 3 3921 NULL
acpi_data_prop_read_fndecl_3925_fns acpi_data_prop_read fndecl 0 3925 NULL
virtio_gpu_get_capsets_fndecl_3928_fns virtio_gpu_get_capsets fndecl 2 3928 NULL
ath6kl_send_go_probe_resp_fndecl_3946_fns ath6kl_send_go_probe_resp fndecl 3 3946 NULL
_efx_mcdi_rpc_async_fndecl_3948_fns _efx_mcdi_rpc_async fndecl 4-5 3948 NULL
make_le_item_head_fndecl_3961_fns make_le_item_head fndecl 5 3961 NULL
max_ti_iu_len_srp_rdma_ch_3984_fns max_ti_iu_len srp_rdma_ch 0 3984 NULL
nv50_chan_create_fndecl_3986_fns nv50_chan_create fndecl 6 3986 NULL
format_supported_num_psb_intel_sdvo_connector_4007_fns format_supported_num psb_intel_sdvo_connector 0 4007 NULL
bioset_create_nobvec_fndecl_4015_fns bioset_create_nobvec fndecl 1 4015 NULL
ipc_rcu_alloc_fndecl_4043_fns ipc_rcu_alloc fndecl 1 4043 NULL
scsi_execute_req_flags_fndecl_4044_fns scsi_execute_req_flags fndecl 5 4044 NULL
cx18_v4l2_read_fndecl_4063_fns cx18_v4l2_read fndecl 3 4063 NULL
input_ff_create_fndecl_4075_fns input_ff_create fndecl 2 4075 NULL
ring_overflow_per_user_data_4076_fns ring_overflow per_user_data 0 4076 NULL
mlx4_en_get_num_flows_fndecl_4078_fns mlx4_en_get_num_flows fndecl 0 4078 NULL
read_ftrace_buffer_info_4082_fns read ftrace_buffer_info 0 4082 NULL
